id,country_id,season,stage,date,hometeam_id,awayteam_id,home_goal,away_goal
8727,7809,2011/2012,1,2011-08-05T00:00:00.000Z,9789,9790,3,1
8728,7809,2011/2012,1,2011-08-06T00:00:00.000Z,8697,8350,2,0
8729,7809,2011/2012,1,2011-08-06T00:00:00.000Z,9904,8226,2,1
8730,7809,2011/2012,1,2011-08-07T00:00:00.000Z,9905,8178,2,0
8731,7809,2011/2012,1,2011-08-06T00:00:00.000Z,10269,10189,3,0
8732,7809,2011/2012,1,2011-08-06T00:00:00.000Z,8722,8721,0,3
8733,7809,2011/2012,1,2011-08-06T00:00:00.000Z,8406,8358,2,2
8734,7809,2011/2012,1,2011-08-06T00:00:00.000Z,8177,8165,0,1
8735,7809,2011/2012,1,2011-08-07T00:00:00.000Z,9823,9788,0,1
8736,7809,2011/2012,10,2011-10-22T00:00:00.000Z,9789,8722,5,0
8737,7809,2011/2012,10,2011-10-23T00:00:00.000Z,8178,10189,0,1
8738,7809,2011/2012,10,2011-10-22T00:00:00.000Z,9790,8721,1,1
8739,7809,2011/2012,10,2011-10-23T00:00:00.000Z,9904,9823,2,1
8740,7809,2011/2012,10,2011-10-22T00:00:00.000Z,8165,10269,2,2
8741,7809,2011/2012,10,2011-10-22T00:00:00.000Z,8350,8358,1,0
8742,7809,2011/2012,10,2011-10-22T00:00:00.000Z,8226,9788,1,0
8743,7809,2011/2012,10,2011-10-21T00:00:00.000Z,8406,8697,1,1
8744,7809,2011/2012,10,2011-10-22T00:00:00.000Z,8177,9905,0,0
8745,7809,2011/2012,11,2011-10-29T00:00:00.000Z,9823,8165,4,0
8746,7809,2011/2012,11,2011-10-29T00:00:00.000Z,10189,8226,3,1
8747,7809,2011/2012,11,2011-10-30T00:00:00.000Z,9790,8350,1,1
8748,7809,2011/2012,11,2011-10-29T00:00:00.000Z,9905,8697,1,3
8749,7809,2011/2012,11,2011-10-28T00:00:00.000Z,8358,8178,0,1
8750,7809,2011/2012,11,2011-10-29T00:00:00.000Z,10269,9789,1,1
8751,7809,2011/2012,11,2011-10-30T00:00:00.000Z,8722,8406,3,0
8752,7809,2011/2012,11,2011-10-29T00:00:00.000Z,8721,8177,2,3
8753,7809,2011/2012,11,2011-10-29T00:00:00.000Z,9788,9904,2,1
8754,7809,2011/2012,12,2011-11-05T00:00:00.000Z,9789,8721,5,1
8755,7809,2011/2012,12,2011-11-05T00:00:00.000Z,8697,8722,3,2
8756,7809,2011/2012,12,2011-11-05T00:00:00.000Z,8178,9790,2,2
8757,7809,2011/2012,12,2011-11-06T00:00:00.000Z,9904,10189,2,2
8758,7809,2011/2012,12,2011-11-04T00:00:00.000Z,9905,10269,3,1
8759,7809,2011/2012,12,2011-11-05T00:00:00.000Z,8165,8358,1,2
8760,7809,2011/2012,12,2011-11-05T00:00:00.000Z,8226,8350,1,1
8761,7809,2011/2012,12,2011-11-06T00:00:00.000Z,8406,9823,1,2
8762,7809,2011/2012,12,2011-11-05T00:00:00.000Z,8177,9788,1,2
8763,7809,2011/2012,13,2011-11-19T00:00:00.000Z,9823,9789,0,1
8764,7809,2011/2012,13,2011-11-19T00:00:00.000Z,10189,8165,4,0
8765,7809,2011/2012,13,2011-11-20T00:00:00.000Z,9790,8226,2,0
8766,7809,2011/2012,13,2011-11-19T00:00:00.000Z,8358,8177,2,2
8767,7809,2011/2012,13,2011-11-18T00:00:00.000Z,8350,8178,0,2
8768,7809,2011/2012,13,2011-11-20T00:00:00.000Z,10269,8406,2,1
8769,7809,2011/2012,13,2011-12-13T00:00:00.000Z,8722,9905,1,1
8770,7809,2011/2012,13,2011-11-19T00:00:00.000Z,8721,9904,4,1
8771,7809,2011/2012,13,2011-11-19T00:00:00.000Z,9788,8697,5,0
8772,7809,2011/2012,14,2011-11-26T00:00:00.000Z,9789,10189,2,0
8773,7809,2011/2012,14,2011-11-27T00:00:00.000Z,8697,10269,2,0
8774,7809,2011/2012,14,2011-11-26T00:00:00.000Z,9904,9790,1,1
8775,7809,2011/2012,14,2011-11-27T00:00:00.000Z,9905,9823,3,2
8776,7809,2011/2012,14,2011-11-26T00:00:00.000Z,8165,8350,1,0
8777,7809,2011/2012,14,2011-11-26T00:00:00.000Z,8226,8358,1,1
8778,7809,2011/2012,14,2011-11-25T00:00:00.000Z,8722,9788,0,3
8779,7809,2011/2012,14,2011-11-26T00:00:00.000Z,8406,8721,2,0
8780,7809,2011/2012,14,2011-11-26T00:00:00.000Z,8177,8178,3,3
8781,7809,2011/2012,15,2011-12-02T00:00:00.000Z,8178,8226,2,0
8782,7809,2011/2012,15,2011-12-03T00:00:00.000Z,9823,8697,4,1
8783,7809,2011/2012,15,2011-12-04T00:00:00.000Z,10189,8406,3,1
8784,7809,2011/2012,15,2011-12-04T00:00:00.000Z,9790,8165,2,0
8785,7809,2011/2012,15,2011-12-03T00:00:00.000Z,8358,9904,1,1
8786,7809,2011/2012,15,2011-12-03T00:00:00.000Z,8350,8177,1,1
8787,7809,2011/2012,15,2011-12-03T00:00:00.000Z,10269,8722,2,2
8788,7809,2011/2012,15,2011-12-03T00:00:00.000Z,8721,9905,2,2
8789,7809,2011/2012,15,2011-12-03T00:00:00.000Z,9788,9789,1,1
8790,7809,2011/2012,16,2011-12-11T00:00:00.000Z,9789,8350,1,1
8791,7809,2011/2012,16,2011-12-10T00:00:00.000Z,8697,8721,4,1
8792,7809,2011/2012,16,2011-12-10T00:00:00.000Z,9904,8178,0,0
8793,7809,2011/2012,16,2011-12-10T00:00:00.000Z,9905,9790,0,0
8794,7809,2011/2012,16,2011-12-10T00:00:00.000Z,8165,8226,0,2
8795,7809,2011/2012,16,2011-12-11T00:00:00.000Z,10269,9823,1,2
8796,7809,2011/2012,16,2011-12-10T00:00:00.000Z,8722,8358,4,0
8797,7809,2011/2012,16,2011-12-10T00:00:00.000Z,8406,9788,1,0
8798,7809,2011/2012,16,2011-12-09T00:00:00.000Z,8177,10189,1,2
8799,7809,2011/2012,17,2011-12-17T00:00:00.000Z,8178,8165,0,3
8800,7809,2011/2012,17,2011-12-16T00:00:00.000Z,9823,8722,3,0
8801,7809,2011/2012,17,2011-12-17T00:00:00.000Z,10189,8697,5,0
8802,7809,2011/2012,17,2011-12-17T00:00:00.000Z,9790,8406,1,1
8803,7809,2011/2012,17,2011-12-17T00:00:00.000Z,8358,9789,1,4
8804,7809,2011/2012,17,2011-12-18T00:00:00.000Z,8350,9904,1,1
8805,7809,2011/2012,17,2011-12-17T00:00:00.000Z,8226,8177,1,1
8806,7809,2011/2012,17,2011-12-17T00:00:00.000Z,8721,10269,1,0
8807,7809,2011/2012,17,2011-12-18T00:00:00.000Z,9788,9905,1,0
8808,7809,2011/2012,18,2012-01-22T00:00:00.000Z,8178,9905,3,2
8809,7809,2011/2012,18,2012-01-21T00:00:00.000Z,10189,10269,3,1
8810,7809,2011/2012,18,2012-01-22T00:00:00.000Z,9790,9789,1,5
8811,7809,2011/2012,18,2012-01-21T00:00:00.000Z,8165,8177,2,0
8812,7809,2011/2012,18,2012-01-21T00:00:00.000Z,8358,8406,1,0
8813,7809,2011/2012,18,2012-01-21T00:00:00.000Z,8350,8697,0,0
8814,7809,2011/2012,18,2012-01-21T00:00:00.000Z,8226,9904,0,0
8815,7809,2011/2012,18,2012-01-21T00:00:00.000Z,8721,8722,1,0
8816,7809,2011/2012,18,2012-01-20T00:00:00.000Z,9788,9823,3,1
8817,7809,2011/2012,19,2012-01-28T00:00:00.000Z,9789,8226,3,1
8818,7809,2011/2012,19,2012-01-28T00:00:00.000Z,9823,8721,2,0
8819,7809,2011/2012,19,2012-01-28T00:00:00.000Z,8697,8178,1,1
8820,7809,2011/2012,19,2012-01-27T00:00:00.000Z,9904,8165,1,0
8821,7809,2011/2012,19,2012-01-29T00:00:00.000Z,9905,8358,3,1
8822,7809,2011/2012,19,2012-01-29T00:00:00.000Z,10269,9788,0,3
8823,7809,2011/2012,19,2012-01-28T00:00:00.000Z,8722,10189,1,4
8824,7809,2011/2012,19,2012-01-28T00:00:00.000Z,8406,8350,2,2
8825,7809,2011/2012,19,2012-01-28T00:00:00.000Z,8177,9790,1,2
8826,7809,2011/2012,2,2011-08-14T00:00:00.000Z,8178,8697,1,0
8827,7809,2011/2012,2,2011-08-13T00:00:00.000Z,10189,8722,5,1
8828,7809,2011/2012,2,2011-08-13T00:00:00.000Z,9790,8177,2,2
8829,7809,2011/2012,2,2011-08-13T00:00:00.000Z,8165,9904,1,2
8830,7809,2011/2012,2,2011-08-13T00:00:00.000Z,8358,9905,1,2
8831,7809,2011/2012,2,2011-08-14T00:00:00.000Z,8350,8406,1,1
8832,7809,2011/2012,2,2011-08-13T00:00:00.000Z,8226,9789,1,0
8833,7809,2011/2012,2,2011-08-13T00:00:00.000Z,8721,9823,0,1
8834,7809,2011/2012,2,2011-08-13T00:00:00.000Z,9788,10269,1,1
8835,7809,2011/2012,20,2012-02-04T00:00:00.000Z,8178,10269,2,2
8836,7809,2011/2012,20,2012-02-04T00:00:00.000Z,10189,9905,1,1
8837,7809,2011/2012,20,2012-02-04T00:00:00.000Z,9790,9823,1,1
8838,7809,2011/2012,20,2012-02-03T00:00:00.000Z,8165,9789,0,2
8839,7809,2011/2012,20,2012-02-05T00:00:00.000Z,8358,8697,2,2
8840,7809,2011/2012,20,2012-02-05T00:00:00.000Z,8350,8722,0,1
8841,7809,2011/2012,20,2012-02-04T00:00:00.000Z,8226,8406,2,2
8842,7809,2011/2012,20,2012-02-04T00:00:00.000Z,8721,9788,0,0
8843,7809,2011/2012,20,2012-02-04T00:00:00.000Z,8177,9904,0,1
8844,7809,2011/2012,21,2012-02-11T00:00:00.000Z,9789,8178,1,0
8845,7809,2011/2012,21,2012-02-11T00:00:00.000Z,9823,8350,2,0
8846,7809,2011/2012,21,2012-02-11T00:00:00.000Z,8697,8226,1,1
8847,7809,2011/2012,21,2012-02-11T00:00:00.000Z,9905,9904,1,1
8848,7809,2011/2012,21,2012-02-11T00:00:00.000Z,10269,8177,5,0
8849,7809,2011/2012,21,2012-02-12T00:00:00.000Z,8722,9790,0,1
8850,7809,2011/2012,21,2012-02-10T00:00:00.000Z,8721,8358,3,2
8851,7809,2011/2012,21,2012-02-11T00:00:00.000Z,9788,10189,3,0
8852,7809,2011/2012,21,2012-02-12T00:00:00.000Z,8406,8165,0,0
8853,7809,2011/2012,22,2012-02-18T00:00:00.000Z,8178,8406,4,1
8854,7809,2011/2012,22,2012-02-19T00:00:00.000Z,10189,8721,4,0
8855,7809,2011/2012,22,2012-02-18T00:00:00.000Z,9790,8697,1,3
8856,7809,2011/2012,22,2012-02-19T00:00:00.000Z,9904,10269,4,2
8857,7809,2011/2012,22,2012-02-18T00:00:00.000Z,8165,8722,2,1
8858,7809,2011/2012,22,2012-02-18T00:00:00.000Z,8358,9823,0,0
8859,7809,2011/2012,22,2012-02-18T00:00:00.000Z,8350,9788,1,2
8860,7809,2011/2012,22,2012-02-17T00:00:00.000Z,8226,9905,1,1
8861,7809,2011/2012,22,2012-02-18T00:00:00.000Z,8177,9789,0,1
8862,7809,2011/2012,23,2012-02-26T00:00:00.000Z,9789,9904,3,1
8863,7809,2011/2012,23,2012-02-26T00:00:00.000Z,9823,10189,2,0
8864,7809,2011/2012,23,2012-02-25T00:00:00.000Z,8697,8165,0,1
8865,7809,2011/2012,23,2012-02-25T00:00:00.000Z,9905,8350,4,0
8866,7809,2011/2012,23,2012-02-25T00:00:00.000Z,10269,8358,4,1
8867,7809,2011/2012,23,2012-02-25T00:00:00.000Z,8722,8178,0,2
8868,7809,2011/2012,23,2012-02-25T00:00:00.000Z,8721,8226,1,2
8869,7809,2011/2012,23,2012-02-24T00:00:00.000Z,9788,9790,1,1
8870,7809,2011/2012,23,2012-02-25T00:00:00.000Z,8406,8177,3,0
8871,7809,2011/2012,24,2012-03-03T00:00:00.000Z,9789,9905,2,1
8872,7809,2011/2012,24,2012-03-03T00:00:00.000Z,8178,9823,2,0
8873,7809,2011/2012,24,2012-03-03T00:00:00.000Z,9790,10269,0,4
8874,7809,2011/2012,24,2012-03-03T00:00:00.000Z,9904,8406,2,2
8875,7809,2011/2012,24,2012-03-04T00:00:00.000Z,8165,9788,1,0
8876,7809,2011/2012,24,2012-03-03T00:00:00.000Z,8358,10189,2,1
8877,7809,2011/2012,24,2012-03-03T00:00:00.000Z,8350,8721,0,0
8878,7809,2011/2012,24,2012-03-04T00:00:00.000Z,8226,8722,1,1
8879,7809,2011/2012,24,2012-03-03T00:00:00.000Z,8177,8697,1,0
8880,7809,2011/2012,25,2012-03-10T00:00:00.000Z,9823,8226,7,1
8881,7809,2011/2012,25,2012-03-11T00:00:00.000Z,10189,9790,3,1
8882,7809,2011/2012,25,2012-03-11T00:00:00.000Z,8697,9904,3,0
8883,7809,2011/2012,25,2012-03-10T00:00:00.000Z,9905,8165,2,1
8884,7809,2011/2012,25,2012-03-09T00:00:00.000Z,10269,8350,0,0
8885,7809,2011/2012,25,2012-03-10T00:00:00.000Z,8722,8177,1,0
8886,7809,2011/2012,25,2012-03-10T00:00:00.000Z,8721,8178,3,2
8887,7809,2011/2012,25,2012-03-10T00:00:00.000Z,9788,8358,0,0
8888,7809,2011/2012,25,2012-03-10T00:00:00.000Z,8406,9789,0,0
8889,7809,2011/2012,26,2012-03-17T00:00:00.000Z,9789,8697,1,0
8890,7809,2011/2012,26,2012-03-17T00:00:00.000Z,8178,9788,1,2
8891,7809,2011/2012,26,2012-03-17T00:00:00.000Z,9790,8358,1,3
8892,7809,2011/2012,26,2012-03-18T00:00:00.000Z,9904,8722,4,1
8893,7809,2011/2012,26,2012-03-17T00:00:00.000Z,8165,8721,1,3
8894,7809,2011/2012,26,2012-03-18T00:00:00.000Z,8350,10189,1,4
8895,7809,2011/2012,26,2012-03-16T00:00:00.000Z,8226,10269,1,2
8896,7809,2011/2012,26,2012-03-17T00:00:00.000Z,8406,9905,2,1
8897,7809,2011/2012,26,2012-03-17T00:00:00.000Z,8177,9823,0,6
8898,7809,2011/2012,27,2012-03-24T00:00:00.000Z,9823,9904,2,1
8899,7809,2011/2012,27,2012-03-24T00:00:00.000Z,10189,8178,2,0
8900,7809,2011/2012,27,2012-03-24T00:00:00.000Z,8697,8406,1,1
8901,7809,2011/2012,27,2012-03-24T00:00:00.000Z,9905,8177,1,3
8902,7809,2011/2012,27,2012-03-24T00:00:00.000Z,8358,8350,2,0
8903,7809,2011/2012,27,2012-03-25T00:00:00.000Z,10269,8165,1,0
8904,7809,2011/2012,27,2012-03-25T00:00:00.000Z,8722,9789,1,6
8905,7809,2011/2012,27,2012-03-23T00:00:00.000Z,8721,9790,2,1
8906,7809,2011/2012,27,2012-03-24T00:00:00.000Z,9788,8226,1,2
8907,7809,2011/2012,28,2012-03-30T00:00:00.000Z,9789,10269,4,4
8908,7809,2011/2012,28,2012-03-31T00:00:00.000Z,8178,8358,0,2
8909,7809,2011/2012,28,2012-03-31T00:00:00.000Z,8697,9905,0,3
8910,7809,2011/2012,28,2012-04-01T00:00:00.000Z,9904,9788,2,1
8911,7809,2011/2012,28,2012-03-31T00:00:00.000Z,8165,9823,0,1
8912,7809,2011/2012,28,2012-04-01T00:00:00.000Z,8226,10189,1,1
8913,7809,2011/2012,28,2012-03-31T00:00:00.000Z,8406,8722,2,1
8914,7809,2011/2012,28,2012-03-31T00:00:00.000Z,8177,8721,1,4
8915,7809,2011/2012,28,2012-03-31T00:00:00.000Z,8350,9790,0,1
8916,7809,2011/2012,29,2012-04-07T00:00:00.000Z,9823,8406,2,1
8917,7809,2011/2012,29,2012-04-08T00:00:00.000Z,10189,9904,3,0
8918,7809,2011/2012,29,2012-04-08T00:00:00.000Z,9790,8178,1,1
8919,7809,2011/2012,29,2012-04-07T00:00:00.000Z,8358,8165,2,2
8920,7809,2011/2012,29,2012-04-07T00:00:00.000Z,8350,8226,1,2
8921,7809,2011/2012,29,2012-04-07T00:00:00.000Z,10269,9905,4,1
8922,7809,2011/2012,29,2012-04-07T00:00:00.000Z,8722,8697,1,1
8923,7809,2011/2012,29,2012-04-07T00:00:00.000Z,8721,9789,1,3
8924,7809,2011/2012,29,2012-04-07T00:00:00.000Z,9788,8177,0,0
8925,7809,2011/2012,3,2011-08-20T00:00:00.000Z,9789,8165,2,0
8926,7809,2011/2012,3,2011-08-20T00:00:00.000Z,9823,9790,5,0
8927,7809,2011/2012,3,2011-08-20T00:00:00.000Z,8697,8358,5,3
8928,7809,2011/2012,3,2011-08-21T00:00:00.000Z,9904,8177,1,1
8929,7809,2011/2012,3,2011-08-21T00:00:00.000Z,9905,10189,2,4
8930,7809,2011/2012,3,2011-08-20T00:00:00.000Z,10269,8178,0,1
8931,7809,2011/2012,3,2011-08-20T00:00:00.000Z,8722,8350,1,1
8932,7809,2011/2012,3,2011-08-19T00:00:00.000Z,9788,8721,4,1
8933,7809,2011/2012,3,2011-08-20T00:00:00.000Z,8406,8226,0,2
8934,7809,2011/2012,30,2012-04-11T00:00:00.000Z,9789,9823,1,0
8935,7809,2011/2012,30,2012-04-11T00:00:00.000Z,8178,8350,3,1
8936,7809,2011/2012,30,2012-04-10T00:00:00.000Z,8697,9788,2,2
8937,7809,2011/2012,30,2012-04-11T00:00:00.000Z,9904,8721,2,0
8938,7809,2011/2012,30,2012-04-10T00:00:00.000Z,9905,8722,4,0
8939,7809,2011/2012,30,2012-04-11T00:00:00.000Z,8165,10189,4,1
8940,7809,2011/2012,30,2012-04-11T00:00:00.000Z,8226,9790,4,0
8941,7809,2011/2012,30,2012-04-10T00:00:00.000Z,8406,10269,1,3
8942,7809,2011/2012,30,2012-04-10T00:00:00.000Z,8177,8358,1,2
8943,7809,2011/2012,31,2012-04-14T00:00:00.000Z,8178,8177,3,3
8944,7809,2011/2012,31,2012-04-14T00:00:00.000Z,9823,9905,0,0
8945,7809,2011/2012,31,2012-04-14T00:00:00.000Z,10189,9789,1,2
8946,7809,2011/2012,31,2012-04-14T00:00:00.000Z,9790,9904,1,0
8947,7809,2011/2012,31,2012-04-15T00:00:00.000Z,8358,8226,0,0
8948,7809,2011/2012,31,2012-04-14T00:00:00.000Z,8350,8165,0,2
8949,7809,2011/2012,31,2012-04-13T00:00:00.000Z,10269,8697,4,1
8950,7809,2011/2012,31,2012-04-14T00:00:00.000Z,8721,8406,1,2
8951,7809,2011/2012,31,2012-04-15T00:00:00.000Z,9788,8722,3,0
8952,7809,2011/2012,32,2012-04-21T00:00:00.000Z,9789,9788,2,0
8953,7809,2011/2012,32,2012-04-21T00:00:00.000Z,8697,9823,1,2
8954,7809,2011/2012,32,2012-04-22T00:00:00.000Z,9904,8358,0,0
8955,7809,2011/2012,32,2012-04-20T00:00:00.000Z,9905,8721,0,0
8956,7809,2011/2012,32,2012-04-21T00:00:00.000Z,8165,9790,1,1
8957,7809,2011/2012,32,2012-04-21T00:00:00.000Z,8226,8178,0,1
8958,7809,2011/2012,32,2012-04-21T00:00:00.000Z,8722,10269,1,1
8959,7809,2011/2012,32,2012-04-22T00:00:00.000Z,8406,10189,1,1
8960,7809,2011/2012,32,2012-04-21T00:00:00.000Z,8177,8350,1,2
8961,7809,2011/2012,33,2012-04-28T00:00:00.000Z,8178,9904,1,0
8962,7809,2011/2012,33,2012-04-28T00:00:00.000Z,9823,10269,2,0
8963,7809,2011/2012,33,2012-04-28T00:00:00.000Z,10189,8177,4,0
8964,7809,2011/2012,33,2012-04-28T00:00:00.000Z,9790,9905,0,0
8965,7809,2011/2012,33,2012-04-28T00:00:00.000Z,8358,8722,4,1
8966,7809,2011/2012,33,2012-04-28T00:00:00.000Z,8350,9789,2,5
8967,7809,2011/2012,33,2012-04-28T00:00:00.000Z,8226,8165,2,3
8968,7809,2011/2012,33,2012-04-28T00:00:00.000Z,8721,8697,3,1
8969,7809,2011/2012,33,2012-04-28T00:00:00.000Z,9788,8406,0,0
8970,7809,2011/2012,34,2012-05-05T00:00:00.000Z,9789,8358,4,0
8971,7809,2011/2012,34,2012-05-05T00:00:00.000Z,8697,10189,2,3
8972,7809,2011/2012,34,2012-05-05T00:00:00.000Z,9904,8350,2,1
8973,7809,2011/2012,34,2012-05-05T00:00:00.000Z,9905,9788,0,3
8974,7809,2011/2012,34,2012-05-05T00:00:00.000Z,8165,8178,1,4
8975,7809,2011/2012,34,2012-05-05T00:00:00.000Z,10269,8721,3,2
8976,7809,2011/2012,34,2012-05-05T00:00:00.000Z,8722,9823,1,4
8977,7809,2011/2012,34,2012-05-05T00:00:00.000Z,8406,9790,1,0
8978,7809,2011/2012,34,2012-05-05T00:00:00.000Z,8177,8226,3,1
8979,7809,2011/2012,4,2011-08-27T00:00:00.000Z,8178,9789,0,0
8980,7809,2011/2012,4,2011-08-28T00:00:00.000Z,10189,9788,1,0
8981,7809,2011/2012,4,2011-08-27T00:00:00.000Z,9790,8722,3,4
8982,7809,2011/2012,4,2011-08-28T00:00:00.000Z,9904,9905,1,1
8983,7809,2011/2012,4,2011-08-27T00:00:00.000Z,8165,8406,1,0
8984,7809,2011/2012,4,2011-08-27T00:00:00.000Z,8358,8721,3,0
8985,7809,2011/2012,4,2011-08-27T00:00:00.000Z,8350,9823,0,3
8986,7809,2011/2012,4,2011-08-27T00:00:00.000Z,8226,8697,1,2
8987,7809,2011/2012,4,2011-08-26T00:00:00.000Z,8177,10269,1,0
8988,7809,2011/2012,5,2011-09-10T00:00:00.000Z,9789,8177,1,2
8989,7809,2011/2012,5,2011-09-10T00:00:00.000Z,9823,8358,7,0
8990,7809,2011/2012,5,2011-09-10T00:00:00.000Z,8697,9790,2,0
8991,7809,2011/2012,5,2011-09-10T00:00:00.000Z,9905,8226,0,4
8992,7809,2011/2012,5,2011-09-10T00:00:00.000Z,10269,9904,3,0
8993,7809,2011/2012,5,2011-09-11T00:00:00.000Z,8722,8165,1,2
8994,7809,2011/2012,5,2011-09-11T00:00:00.000Z,8721,10189,2,1
8995,7809,2011/2012,5,2011-09-10T00:00:00.000Z,9788,8350,1,0
8996,7809,2011/2012,5,2011-09-09T00:00:00.000Z,8406,8178,1,4
8997,7809,2011/2012,6,2011-09-17T00:00:00.000Z,8178,8722,1,4
8998,7809,2011/2012,6,2011-09-18T00:00:00.000Z,10189,9823,0,2
8999,7809,2011/2012,6,2011-09-17T00:00:00.000Z,9790,9788,0,1
9000,7809,2011/2012,6,2011-09-18T00:00:00.000Z,9904,9789,2,1
9001,7809,2011/2012,6,2011-09-17T00:00:00.000Z,8165,8697,1,1
9002,7809,2011/2012,6,2011-09-16T00:00:00.000Z,8358,10269,1,2
9003,7809,2011/2012,6,2011-09-17T00:00:00.000Z,8350,9905,3,1
9004,7809,2011/2012,6,2011-09-17T00:00:00.000Z,8226,8721,3,1
9005,7809,2011/2012,6,2011-09-17T00:00:00.000Z,8177,8406,2,2
9006,7809,2011/2012,7,2011-09-24T00:00:00.000Z,9823,8178,3,0
9007,7809,2011/2012,7,2011-09-24T00:00:00.000Z,10189,8358,4,2
9008,7809,2011/2012,7,2011-09-25T00:00:00.000Z,8697,8177,2,1
9009,7809,2011/2012,7,2011-09-24T00:00:00.000Z,9905,9789,1,2
9010,7809,2011/2012,7,2011-09-23T00:00:00.000Z,10269,9790,1,2
9011,7809,2011/2012,7,2011-09-25T00:00:00.000Z,8722,8226,2,0
9012,7809,2011/2012,7,2011-09-24T00:00:00.000Z,8721,8350,1,0
9013,7809,2011/2012,7,2011-09-24T00:00:00.000Z,9788,8165,1,0
9014,7809,2011/2012,7,2011-09-24T00:00:00.000Z,8406,9904,0,0
9015,7809,2011/2012,8,2011-10-01T00:00:00.000Z,9789,8406,4,0
9016,7809,2011/2012,8,2011-10-01T00:00:00.000Z,8178,8721,3,1
9017,7809,2011/2012,8,2011-10-02T00:00:00.000Z,9790,10189,1,2
9018,7809,2011/2012,8,2011-10-02T00:00:00.000Z,9904,8697,3,2
9019,7809,2011/2012,8,2011-10-01T00:00:00.000Z,8165,9905,3,3
9020,7809,2011/2012,8,2011-10-01T00:00:00.000Z,8358,9788,1,0
9021,7809,2011/2012,8,2011-09-30T00:00:00.000Z,8350,10269,0,2
9022,7809,2011/2012,8,2011-10-01T00:00:00.000Z,8226,9823,0,0
9023,7809,2011/2012,8,2011-10-01T00:00:00.000Z,8177,8722,3,0
9024,7809,2011/2012,9,2011-10-15T00:00:00.000Z,9823,8177,4,0
9025,7809,2011/2012,9,2011-10-15T00:00:00.000Z,10189,8350,1,2
9026,7809,2011/2012,9,2011-10-14T00:00:00.000Z,8697,9789,0,2
9027,7809,2011/2012,9,2011-10-15T00:00:00.000Z,9905,8406,0,1
9028,7809,2011/2012,9,2011-10-16T00:00:00.000Z,8358,9790,1,2
9029,7809,2011/2012,9,2011-10-15T00:00:00.000Z,10269,8226,2,0
9030,7809,2011/2012,9,2011-10-16T00:00:00.000Z,8722,9904,2,0
9031,7809,2011/2012,9,2011-10-15T00:00:00.000Z,8721,8165,2,1
